Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
One year,True,True,None,True,False,False,True,False,False,False,False,True,Bank Transfer(automatic),8.920338,102.4746,1003.68472
Month-to-month,True,False,DSL,False,False,True,False,True,True,False,False,False,Credit Card (automatic),7.369734,120.0049,1622.201707
Month-to-month,False,True,DSL,False,False,False,True,True,False,False,True,True,Mailed Check,8.160495,162.4608,1689.545339
Month-to-month,False,False,Fiber Optic,False,True,False,True,False,False,False,True,True,Mailed Check,8.30949,202.4433,1080.752449
Month-to-month,False,False,Fiber Optic,True,True,False,False,False,True,False,False,True,Bank Transfer(automatic),20.44277,157.4698,1826.132589
Two Year,False,False,Fiber Optic,True,False,False,False,False,False,True,True,True,Electronic Check,7.626943,207.6094,1227.038436
Month-to-month,False,True,Fiber Optic,True,False,True,False,True,False,True,True,False,Mailed Check,2.326316,222.65,768.9098018
Month-to-month,False,False,DSL,True,True,True,False,True,False,False,True,False,Electronic Check,2.142469,174.9882,1058.572083
Month-to-month,False,True,Fiber Optic,True,True,False,False,False,True,True,True,False,Electronic Check,7.233075,252.624,1121.796023
Two Year,False,True,DSL,False,False,False,False,True,False,True,True,True,Credit Card (automatic),23.49138,200.1323,3174.219068
Two Year,False,True,Fiber Optic,True,True,True,False,False,False,True,True,False,Bank Transfer(automatic),2.086344,242.6326,1110.320153
Month-to-month,False,False,None,True,False,False,True,True,True,True,True,False,Bank Transfer(automatic),13.41057,222.6609,1765.087747
Month-to-month,True,False,Fiber Optic,True,True,False,True,True,False,True,False,True,Bank Transfer(automatic),4.008932,204.9634,880.3136958
Month-to-month,False,False,Fiber Optic,True,True,False,False,True,False,True,True,True,Mailed Check,25.43212,252.6378,2864.553994
Month-to-month,False,True,None,True,False,False,True,True,True,False,True,True,Mailed Check,11.38257,162.4937,1294.33801
Month-to-month,True,False,DSL,True,False,False,True,True,True,False,False,True,Mailed Check,13.25185,139.983,1639.020185
Month-to-month,False,True,DSL,True,False,False,True,False,True,False,False,False,Credit Card (automatic),5.733719,127.4601,918.1830814
Two Year,True,False,Fiber Optic,True,False,False,False,False,False,False,False,False,Electronic Check,11.9008,112.4551,991.6569518
One year,True,True,DSL,True,True,True,True,False,True,True,False,True,Mailed Check,7.022294,187.4673,1482.762683
Two Year,True,True,None,True,False,False,False,False,True,True,True,True,Mailed Check,8.770703,187.6422,1265.511252
Two Year,False,False,DSL,True,False,False,True,False,True,True,True,False,Electronic Check,3.08219,222.6143,1316.126296
Month-to-month,True,False,DSL,True,False,True,False,False,True,False,True,True,Electronic Check,4.538742,142.4689,1368.093103
Month-to-month,True,False,None,True,False,False,False,True,False,False,True,False,Credit Card (automatic),8.525122,127.4887,889.7590173
Month-to-month,True,True,Fiber Optic,True,False,False,False,False,False,True,True,False,Bank Transfer(automatic),2.09202,207.6094,628.1057927
Month-to-month,False,True,None,False,False,False,False,False,True,False,False,True,Bank Transfer(automatic),9.312768,92.48802,983.5145753
Month-to-month,False,False,DSL,True,True,False,True,True,False,False,False,True,Electronic Check,16.74968,159.9794,2099.998325
Month-to-month,True,False,None,True,False,False,False,True,False,False,True,True,Electronic Check,6.162825,127.4887,702.030012
Month-to-month,False,False,Fiber Optic,True,False,False,True,True,False,True,False,True,Electronic Check,1.578151,172.4579,588.3651083
One year,True,False,DSL,True,True,False,False,True,True,True,True,True,Credit Card (automatic),10.29135,245.147,1859.062929
Two Year,False,False,Fiber Optic,True,False,False,False,False,False,False,True,True,Credit Card (automatic),4.01663,147.4421,734.4252105
Month-to-month,False,False,DSL,True,False,False,False,True,False,False,False,False,Bank Transfer(automatic),10.70081,104.9781,1417.244497
Month-to-month,False,False,DSL,True,True,True,False,False,True,True,False,False,Bank Transfer(automatic),7.890442,164.9715,1593.482092
Two Year,True,False,None,True,False,False,False,False,False,False,True,True,Credit Card (automatic),15.68627,114.9658,1448.715638
Two Year,True,False,DSL,True,False,False,False,True,False,True,True,True,Bank Transfer(automatic),11.5365,200.1323,2105.034412
Month-to-month,True,False,Fiber Optic,True,False,True,False,True,True,True,True,True,Credit Card (automatic),10.88054,235.1591,1480.104233
Month-to-month,False,False,Fiber Optic,False,False,True,False,True,True,True,True,False,Credit Card (automatic),4.198245,235.1591,1078.709113
One year,False,True,DSL,True,False,True,True,False,True,True,False,True,Credit Card (automatic),5.500175,154.9618,1407.105672
Two Year,True,False,DSL,True,False,True,False,False,False,False,True,True,Mailed Check,15.37432,129.9598,2007.890075
Two Year,True,False,None,True,True,False,False,False,False,True,True,False,Mailed Check,6.435125,207.6386,1132.054698
Month-to-month,True,True,DSL,True,True,False,True,False,False,True,True,True,Electronic Check,5.377803,242.6106,1465.534225
One year,False,True,Fiber Optic,True,False,True,False,True,False,True,True,False,Mailed Check,11.98109,222.65,1967.055899
Month-to-month,True,False,DSL,True,False,False,False,True,True,False,True,True,Electronic Check,4.418665,152.4742,1290.002306
Month-to-month,False,True,DSL,True,False,True,True,False,False,False,True,True,Mailed Check,26.14972,152.4555,2957.287141
Month-to-month,False,False,Fiber Optic,True,True,False,True,True,True,True,True,True,Mailed Check,3.430472,287.6427,924.9352116
Two Year,True,False,Fiber Optic,False,False,False,False,False,True,True,True,True,Electronic Check,9.104003,220.1185,1305.935649
Month-to-month,False,False,DSL,True,False,False,False,False,True,True,False,True,Bank Transfer(automatic),3.932102,129.9483,928.1223375
One year,True,True,Fiber Optic,True,False,True,False,False,False,True,False,True,Electronic Check,2.473299,139.9568,787.5389871
One year,False,False,DSL,True,False,False,False,False,False,False,True,False,Electronic Check,9.8256,127.4421,1306.270891
Two Year,True,False,Fiber Optic,True,True,False,False,False,False,False,False,True,Credit Card (automatic),5.614935,144.9607,617.0043032
One year,True,True,None,True,True,True,True,True,False,False,False,True,Mailed Check,8.475773,150.0208,1139.265638
Two Year,True,False,Fiber Optic,True,True,False,False,True,False,True,False,True,Electronic Check,14.14568,182.4676,1531.785841
Month-to-month,False,True,Fiber Optic,True,True,False,True,True,False,False,False,True,Mailed Check,7.62689,179.9794,959.3986136
Two Year,True,True,None,True,True,False,False,False,True,False,True,True,Electronic Check,3.199643,159.9805,577.5034833
Month-to-month,True,False,None,True,True,False,False,False,True,False,True,False,Electronic Check,6.833364,159.9805,798.557141
Month-to-month,True,False,None,True,False,False,True,False,False,True,True,False,Mailed Check,3.250618,197.6288,889.1589238
Month-to-month,False,True,Fiber Optic,True,True,False,False,False,False,True,False,True,Electronic Check,9.820347,169.9447,1044.205309
Month-to-month,False,False,Fiber Optic,False,True,False,False,True,True,True,True,False,Bank Transfer(automatic),3.488459,265.147,1023.807054
Two Year,False,False,Fiber Optic,True,True,True,True,True,False,True,False,True,Bank Transfer(automatic),13.21976,207.4811,1680.40703
Month-to-month,False,True,DSL,True,False,False,False,True,True,False,False,True,Electronic Check,2.758928,117.4872,777.0645087
One year,False,False,DSL,True,True,False,True,True,False,False,False,True,Bank Transfer(automatic),1.399445,159.9794,901.9731056
Month-to-month,False,True,DSL,True,True,False,True,True,False,True,False,True,Mailed Check,15.91192,184.9634,2214.777592
Month-to-month,False,False,Fiber Optic,True,False,False,False,False,False,False,True,False,Credit Card (automatic),5.595446,147.4421,630.454611
Month-to-month,False,False,DSL,True,False,False,False,True,False,False,True,True,Electronic Check,17.30249,139.965,2224.045421
One year,True,False,None,True,False,False,False,False,False,False,False,False,Electronic Check,18.1201,79.97886,1683.407282
Month-to-month,False,True,DSL,True,True,False,False,True,False,False,True,False,Electronic Check,26.06474,172.4705,2960.453451
Month-to-month,False,False,Fiber Optic,True,False,False,False,True,False,True,False,True,Bank Transfer(automatic),5.018901,149.9621,798.4043093
Month-to-month,False,False,Fiber Optic,True,False,False,True,False,False,False,True,True,Credit Card (automatic),6.053801,169.9378,800.6201669
Month-to-month,True,True,Fiber Optic,True,False,False,False,False,False,True,True,True,Credit Card (automatic),2.366635,207.6094,773.1936845
Month-to-month,True,False,Fiber Optic,True,True,True,False,False,True,False,True,True,Bank Transfer(automatic),1.669639,194.9744,498.5585239
Month-to-month,True,False,None,True,False,True,True,False,False,True,True,True,Mailed Check,7.038169,200.1465,1280.711037
Month-to-month,False,False,Fiber Optic,True,True,True,False,False,False,False,False,True,Bank Transfer(automatic),11.40214,147.4783,1326.326983
Two Year,False,False,Fiber Optic,True,False,False,False,True,False,True,False,True,Credit Card (automatic),33.19612,149.9621,2960.494504
Month-to-month,True,False,Fiber Optic,True,True,True,False,False,False,True,False,False,Bank Transfer(automatic),2.198687,172.4624,410.7935286
Two Year,True,True,None,True,False,True,True,True,False,True,True,True,Electronic Check,14.16299,212.6695,1890.634177
One year,False,False,None,True,False,True,False,True,True,True,False,False,Mailed Check,6.408823,132.5127,874.6357853
Month-to-month,False,False,None,True,False,False,True,False,True,True,False,False,Electronic Check,2.438513,139.9678,520.3000287
Month-to-month,False,True,Fiber Optic,True,False,True,True,False,False,True,True,True,Mailed Check,21.51433,232.6228,2554.531054
Two Year,False,False,Fiber Optic,True,False,True,True,False,True,False,False,False,Mailed Check,2.235315,149.9778,458.7691639
One year,False,False,Fiber Optic,False,True,False,True,True,True,False,True,False,Electronic Check,4.541407,227.4754,895.8563668
Month-to-month,True,False,DSL,False,False,False,False,False,True,True,False,False,Electronic Check,5.107455,129.9483,1113.503645
Two Year,False,True,DSL,True,False,False,False,False,False,True,True,False,Bank Transfer(automatic),13.79595,187.6094,2034.534213
Month-to-month,True,False,DSL,True,True,False,True,True,False,True,False,True,Electronic Check,2.09057,184.9634,1028.550477
One year,False,False,DSL,True,True,False,True,True,False,False,True,True,Bank Transfer(automatic),2.068518,194.9663,1291.115762
One year,False,False,Fiber Optic,True,False,False,False,True,True,True,False,True,Mailed Check,2.866331,162.4713,608.6804201
Two Year,False,True,Fiber Optic,True,True,True,True,False,False,False,False,True,Mailed Check,22.48816,169.9741,2470.214952
Two Year,True,False,Fiber Optic,True,False,False,True,True,True,False,False,True,Mailed Check,7.235576,159.983,732.5653824
Month-to-month,False,False,DSL,True,True,False,True,True,False,False,True,False,Credit Card (automatic),19.70995,194.9663,2592.211229
Month-to-month,True,True,DSL,True,False,False,True,False,True,False,True,False,Electronic Check,7.368353,162.447,1379.566758
Month-to-month,False,False,DSL,False,True,False,True,True,True,False,False,False,Credit Card (automatic),8.334589,172.4885,1447.593195
Month-to-month,False,True,DSL,True,True,True,False,False,False,False,False,True,Mailed Check,10.30326,127.4783,1463.304212
Month-to-month,False,False,Fiber Optic,False,True,False,False,True,False,True,False,True,Electronic Check,10.94068,182.4676,1326.472227
Month-to-month,True,False,DSL,True,False,False,False,True,False,True,False,False,Bank Transfer(automatic),15.49592,129.9621,2116.26369
Month-to-month,False,False,DSL,False,True,False,True,True,False,False,False,False,Electronic Check,15.19686,159.9794,2095.117873
Month-to-month,True,True,DSL,True,False,False,False,False,False,False,False,True,Electronic Check,14.91488,92.45514,1851.710555
Month-to-month,False,False,DSL,True,True,False,True,False,True,True,False,True,Electronic Check,8.710976,184.9496,1450.84591
One year,True,False,Fiber Optic,True,True,False,True,True,True,False,True,True,Mailed Check,14.17125,227.4754,1841.554887
Month-to-month,True,False,Fiber Optic,True,False,True,True,True,False,False,True,False,Bank Transfer(automatic),16.96026,184.9785,1796.010353
Month-to-month,True,False,DSL,True,False,False,True,False,False,True,False,True,Electronic Check,1.616979,139.9349,962.2206823
Month-to-month,True,False,Fiber Optic,True,False,False,True,False,False,False,True,True,Electronic Check,1.115115,169.9378,373.4091813
One year,False,True,None,True,True,False,False,False,False,False,True,True,Electronic Check,17.31427,147.4713,1735.70733
One year,False,False,None,True,False,True,False,True,False,False,True,False,Bank Transfer(automatic),5.013991,130.0064,952.2685798
Two Year,True,False,Fiber Optic,True,True,False,False,False,False,True,False,False,Bank Transfer(automatic),3.983529,169.9447,704.9286558
Month-to-month,True,False,Fiber Optic,True,False,False,False,True,False,False,False,True,Bank Transfer(automatic),25.43027,124.9781,2198.49291
One year,True,False,Fiber Optic,True,False,True,False,False,True,True,False,False,Mailed Check,20.21413,152.466,1932.932484
One year,True,True,Fiber Optic,True,False,False,False,True,False,True,False,True,Bank Transfer(automatic),5.911652,149.9621,769.3159079
Two Year,False,False,DSL,True,False,True,True,False,False,False,False,False,Electronic Check,1.479514,117.4686,773.2252534
Two Year,True,False,DSL,True,True,False,False,True,False,False,True,True,Bank Transfer(automatic),1.25577,172.4705,1083.905096
