Contract,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,InternetService_Fiber Optic,InternetService_nan,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,1,0,1,1,0,1,1,1,1,0,1,0.6223223961297947,184.9963,0.5605857706061992,0,1,0,1,0
1,1,1,1,0,0,0,0,1,0,1,1,0.8896556610616212,127.475,0.7669632785060008,0,1,0,0,0
24,0,1,0,1,1,0,0,0,0,1,0,0.6170576756234373,162.4653,0.5944547508280158,0,0,0,1,0
12,1,0,1,0,0,0,1,0,0,0,0,0.844750252925531,124.9781,0.7124987769456983,1,0,0,1,0
1,1,1,1,0,1,0,0,1,1,0,0,0.7087503488389666,119.9897,0.6205368490463963,0,1,0,0,0
1,1,0,1,1,0,1,1,1,0,1,1,0.9284052096388453,194.9992,0.8150091717060023,0,1,0,0,1
1,0,0,1,1,0,1,0,0,1,0,0,0.6543124148495826,159.9642,0.5986236633707771,0,1,0,1,0
24,0,0,1,0,1,0,0,1,1,1,1,0.9118024454169986,222.6362,0.8176429051721337,1,0,0,1,0
12,1,0,1,0,0,0,0,1,1,0,1,0.8171252239917868,149.9483,0.6996569972044754,1,0,0,1,0
12,1,1,1,0,0,1,1,0,1,0,1,0.8113831729576987,172.4579,0.7417297721876157,1,0,1,0,0
1,0,1,1,0,0,1,0,1,0,1,1,0.8504586415234647,162.447,0.8034063346652185,0,0,1,0,0
1,1,0,1,0,1,0,0,1,1,0,1,0.6669623076460052,132.466,0.6505019358836517,0,0,0,1,0
12,1,1,1,0,1,1,1,0,0,1,1,0.9987087145829936,152.5022,0.8998021922664742,0,1,0,1,0
24,0,0,1,0,0,0,0,0,0,0,1,0.7067421521247784,112.4551,0.5783164620524642,1,0,0,1,0
24,1,1,0,0,1,0,0,0,1,0,1,0.8739531909481412,139.9568,0.7674639335511778,1,0,1,0,0
1,1,0,1,1,1,0,0,0,1,1,1,0.5950566679267206,242.6326,0.5819806338639063,1,0,0,0,1
1,1,0,1,0,0,1,1,1,1,0,0,0.8581329727316269,164.967,0.8150629528660606,0,0,1,0,0
1,0,0,1,1,0,0,0,0,0,1,0,0.5957018880941843,179.9476,0.5499560839200375,1,0,0,1,0
1,0,0,1,1,0,1,1,1,0,1,0,0.7417275642742648,227.4754,0.6687347452203629,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0.5312676190370427,112.4551,0.4304315340232881,1,0,1,0,0
1,0,0,1,0,0,1,0,1,1,1,0,0.9585388647246731,222.6143,0.9378508452610791,0,0,1,0,0
12,0,0,1,0,1,1,0,0,1,1,1,0.7759902903990282,212.6228,0.7972720413131871,0,0,0,0,1
24,0,0,1,1,1,0,1,0,1,1,0,0.9441373984721102,222.6792,0.8843915221565798,0,1,0,1,0
12,0,0,1,0,1,0,0,0,0,1,0,0.8482074837115084,117.4835,0.7438852317842202,0,1,0,0,1
1,1,0,1,0,0,0,0,0,1,1,1,0.5750916038057926,187.6094,0.6229846469541996,0,0,0,1,0
24,0,0,1,0,0,0,1,1,0,0,0,0.9061361700760114,105.011,0.7675205554439474,0,1,0,1,0
24,0,0,1,0,1,1,0,1,0,0,0,0.9864115027076206,117.5015,0.8199079802125366,0,1,0,0,1
24,1,1,1,0,0,1,1,0,1,1,0,0.8509992123601215,210.1518,0.8434939597953421,0,1,1,0,0
24,1,1,1,0,1,0,0,1,0,1,1,0.9970712272075445,162.4689,0.8752044712000523,1,0,0,0,0
1,1,0,1,1,0,0,0,1,1,1,0,0.8941126239472836,232.624,0.8741654229858421,0,0,0,0,0
24,1,0,1,1,0,1,1,0,1,0,0,0.7321296854068466,204.9634,0.6726979427376523,1,0,1,0,0
24,0,0,1,1,0,0,1,0,1,0,0,0.8621190840521659,162.4676,0.8082203878159239,0,0,1,0,0
1,1,0,0,0,0,1,0,1,1,1,0,0.8932313441856987,242.6143,0.8089300946587632,1,0,0,0,0
24,1,0,1,0,0,1,0,0,0,0,1,0.8711254054641492,102.4746,0.7273472901115203,0,1,1,0,0
1,0,0,1,0,1,1,1,1,0,0,1,0.829046374341919,142.5007,0.7763069520004747,0,0,0,0,0
24,1,0,1,1,1,0,0,0,0,1,1,0.8204372415071564,162.4653,0.7960028970334491,0,0,0,1,0
1,0,1,1,1,0,0,1,0,1,1,0,0.9156232023440422,220.1615,0.8249915872703829,0,1,0,1,0
12,1,0,1,0,0,1,0,0,0,1,1,0.5646758263327291,169.9378,0.4994738181406747,1,0,0,1,0
1,1,0,1,0,0,0,0,1,0,0,1,0.9821722893043635,124.9643,0.8379781775559085,1,0,0,0,0
1,0,0,0,1,0,0,1,0,1,1,0,0.8594345399805969,252.6378,0.8017863384063076,1,0,0,1,0
12,1,0,1,1,0,1,0,0,1,0,1,0.8772314051803429,192.4404,0.7833077099518831,1,0,1,0,0
12,0,1,1,0,1,0,1,1,1,1,1,0.7321237698322922,215.1591,0.7443926052086647,0,0,0,1,0
12,0,0,1,0,0,0,0,1,1,1,0,0.8122812135138542,220.1185,0.7351250586389058,1,0,1,0,0
24,0,0,1,0,0,1,0,1,0,0,1,0.8683653673935058,114.9838,0.7886398346450357,0,1,0,0,1
1,0,0,0,0,0,0,1,1,1,1,1,0.8359139338584787,212.6415,0.8358646615669778,0,0,1,0,0
1,0,1,1,1,1,0,1,0,0,0,0,0.5543668108956702,160.0013,0.4995050020894662,1,0,0,1,0
12,0,0,1,1,1,0,1,1,0,0,0,0.978854637908466,140.0342,0.8259185829648502,0,1,0,0,1
1,1,0,1,0,0,0,0,0,0,0,1,0.9685097064830415,79.97886,0.7999239016382492,0,1,1,0,0
24,1,0,1,1,1,0,1,1,0,1,0,0.8454335017865583,187.4974,0.8030639317776125,0,0,0,0,0
24,0,0,1,1,1,1,1,1,1,1,0,0.8066905730189547,270.1604,0.8372919897524529,0,0,1,0,0
24,1,0,1,0,0,1,0,0,0,1,0,0.9083642289778029,149.9378,0.8538097288823102,0,0,1,0,0
1,1,0,1,0,0,1,1,1,0,0,1,0.870294971474329,127.5067,0.7490565491596173,0,1,0,1,0
1,1,1,1,1,1,0,1,0,0,1,1,0.5715970485613174,194.9882,0.5231448773469133,1,0,0,1,0
1,0,0,1,1,1,1,0,0,1,1,0,0.6618701247308163,265.1283,0.6317064755623968,1,0,0,1,0
12,0,0,1,0,1,0,0,0,1,0,1,0.6661314511151455,107.4806,0.5771487014456509,0,1,1,0,0
1,1,1,1,0,0,0,0,0,0,1,1,0.591556760495744,147.4421,0.5188060046013372,1,0,0,0,1
24,0,1,1,1,0,0,1,0,1,0,1,0.8254819589788972,182.4676,0.7384081618993183,1,0,0,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0.9425432919767263,104.9643,0.8298146866448091,0,0,0,1,0
1,1,0,1,0,1,0,1,1,1,1,0,0.8450508204516972,235.1591,0.8168255856056269,1,0,0,0,1
1,0,0,0,1,1,1,1,1,0,0,1,0.8367192970799493,162.5299,0.725200420108166,0,1,0,0,1
12,0,1,1,0,1,0,0,0,1,0,1,0.650402360916171,119.9568,0.668753309148046,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,1,0.9553999481885247,124.9781,0.7948201784232498,1,0,1,0,0
12,1,0,1,0,1,0,0,0,0,1,1,0.7393221789828559,149.9598,0.6363241680441076,1,0,0,0,0
1,0,1,1,1,1,1,0,1,1,1,1,0.7925486878117173,257.6375,0.8201658631988622,0,0,0,0,0
12,0,0,1,0,1,1,0,1,0,1,0,0.8229798117894208,184.9647,0.7433059753283826,1,0,0,0,1
12,0,0,1,0,0,0,0,0,1,1,1,0.5438727224832682,175.1331,0.5277296400321894,0,1,0,1,0
12,1,1,1,0,0,1,1,0,1,0,1,0.8518372520886544,172.4579,0.7426666595432695,1,0,0,1,0
12,1,1,1,0,1,1,1,1,0,0,1,0.8104797802150416,130.0244,0.7534389224542835,0,1,0,1,0
24,0,0,1,0,0,0,1,1,0,1,1,0.686549479230521,152.4742,0.6730917359721214,0,0,0,1,0
12,1,1,1,1,0,0,0,0,0,0,1,0.9156243291201477,124.9607,0.8801818417082383,0,0,0,1,0
24,0,0,1,1,1,0,1,1,1,0,1,0.9721394748601874,165.0182,0.8736586706816434,0,1,0,0,0
1,0,0,1,0,0,1,1,0,1,1,0,0.8424813483899117,242.6281,0.7631692465859701,1,0,1,0,0
1,0,0,1,0,1,1,1,0,0,0,0,0.8391332740391634,129.9915,0.824532217588205,0,0,0,0,1
12,0,0,1,0,1,0,0,0,0,1,1,0.7124670198232562,149.9598,0.6188015366021189,1,0,0,1,0
1,0,1,0,0,1,1,0,1,1,1,0,0.7650288715968325,245.132,0.7270550349019266,1,0,0,1,0
12,0,1,1,0,0,0,0,0,1,0,0,0.877604086377267,137.4392,0.776308244787304,1,0,0,1,0
24,1,0,1,1,0,1,0,0,0,1,1,0.736309602217547,182.4433,0.7599626734786805,0,0,0,0,1
1,0,0,1,1,0,1,0,0,1,1,1,0.9141364212727155,262.6106,0.8180377438876236,1,0,0,1,0
1,1,0,1,0,1,0,0,0,1,1,1,0.8433293882563816,210.127,0.7682884793876912,1,0,0,0,1
12,0,0,1,1,0,1,0,1,1,1,1,0.9162301121239156,242.6435,0.8518839859681316,0,1,0,0,1
1,0,1,1,1,1,0,1,0,0,0,1,0.7931863022404682,160.0013,0.6930768391806353,1,0,0,1,0
12,0,0,1,1,0,1,1,0,0,1,1,0.8165576105285958,194.9663,0.8078273534904451,0,0,0,1,0
24,1,0,1,0,0,0,1,0,0,0,1,0.8645088353251097,92.5018,0.7480350672254674,0,1,0,0,1
1,0,1,1,0,1,1,1,1,0,1,1,0.9797785943150501,177.4876,0.9356286046718473,0,0,0,1,0
24,1,0,1,0,0,1,0,0,1,0,0,0.9024616123486682,127.4586,0.7821059006754748,0,1,0,1,0
24,1,0,1,1,0,0,0,0,0,0,1,0.7775251003018554,112.4844,0.6276789368413634,0,1,0,0,0
12,0,1,1,1,1,0,1,0,0,1,1,0.7505658551995019,162.5119,0.6809419700988547,0,1,1,0,0
1,1,1,1,0,1,1,1,0,1,0,1,0.8332329109622397,174.9755,0.7699668990736575,1,0,0,1,0
12,0,0,1,0,1,1,0,1,0,1,1,0.8570223940325545,184.9647,0.7669023421834951,1,0,0,1,0
1,1,0,1,1,1,0,1,0,0,0,0,0.7887086348438654,140.0013,0.7415588364690491,0,0,0,0,0
1,0,0,1,0,0,0,1,1,0,0,1,0.6381205013652368,137.4872,0.5837676596375748,1,0,0,0,1
1,0,1,1,0,0,1,1,0,1,0,0,0.9259936270788556,152.4579,0.8891335631971103,0,0,1,0,0
24,1,1,1,0,0,0,0,1,0,1,1,0.9055453168556425,139.9512,0.8573907022793402,0,0,1,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0.8035968683740433,124.9643,0.6895638237634024,1,0,0,0,0
1,1,1,1,1,0,0,1,0,1,0,1,0.7859098638445924,149.9913,0.6752290745640318,0,1,0,0,0
1,0,0,1,0,1,1,1,0,0,0,0,0.9990487192728554,129.9915,0.92012297869825,0,0,0,1,0
24,0,1,1,1,1,1,0,1,0,0,0,0.8289367953656503,182.4833,0.7353629940986555,1,0,0,0,1
1,0,0,1,1,0,0,1,1,0,1,1,0.9623091984209912,184.9797,0.9085004080247128,0,0,0,1,0
12,1,0,1,1,0,1,0,0,0,0,0,0.8463615427565251,147.4564,0.7850197142520882,0,0,0,0,1
1,0,1,1,0,1,1,0,0,0,1,0,0.90019496136526,172.4555,0.7938236199741707,1,0,1,0,0
12,0,0,1,1,0,0,1,0,1,1,1,0.9427263930938848,252.6378,0.8532875045441771,1,0,0,1,0
1,1,0,1,0,0,1,0,0,0,1,1,0.6569169578176546,169.9378,0.5675647692161347,1,0,0,1,0
12,0,0,1,0,0,0,0,1,1,0,0,0.9902691615521223,117.472,0.8551843375235959,0,1,0,0,1
1,1,1,1,0,0,0,0,1,1,1,1,0.9044865698574273,187.6422,0.8165624438012186,0,1,0,1,0
1,0,0,1,1,0,0,0,0,0,1,0,0.6757805982953682,147.4713,0.5968615296692015,0,1,0,1,0
1,0,0,1,1,0,0,0,0,1,0,0,0.890096934753973,149.9447,0.8464728749125523,0,0,1,0,0
1,0,0,1,0,1,0,1,1,0,1,0,0.9960644527571995,174.9919,0.8768440350312919,1,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,0,0.9320739926386471,129.9483,0.8698738192044209,0,0,0,1,0
12,1,0,1,0,1,0,0,1,1,1,1,0.8580050836436425,222.6362,0.7877714738440801,1,0,1,0,0
1,0,0,0,1,1,1,0,0,1,1,0,0.6631335224392094,245.1283,0.7008743046447045,0,0,0,0,1
12,1,0,1,1,1,0,1,0,0,0,1,0.5766695128946586,140.0013,0.5754398154546533,0,0,0,0,1
24,1,0,1,0,0,0,1,0,0,1,1,0.6983380925412331,127.4887,0.6247664810193291,0,1,0,1,0
12,1,1,1,0,0,0,0,1,0,1,1,0.9132365497053887,139.9512,0.8334205572542372,0,0,0,0,1
1,0,0,1,1,0,0,0,0,1,1,1,0.7944754749522767,220.1149,0.7695524095414469,0,0,0,0,1
12,0,0,1,0,0,1,1,1,0,1,1,0.9986805451803539,174.9699,0.9110197487042432,0,0,0,0,0
24,0,0,1,0,0,1,1,0,0,0,1,0.8417979586818712,127.4738,0.7740360111575831,0,0,0,1,0
24,1,0,1,1,1,0,0,0,0,0,1,0.9186300043818096,127.4783,0.8445511961237901,0,0,0,1,0
1,0,0,1,0,1,1,1,1,1,0,1,0.8476704340501815,187.4847,0.7635042158779147,1,0,0,1,0
12,1,0,1,1,1,0,0,0,1,0,1,0.7557256446810262,172.4624,0.6905590387365287,1,0,1,0,0
1,0,0,1,1,0,0,1,0,0,1,1,0.9176590050728173,159.9942,0.8077794823966171,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,0,0.9544817665094818,115.0021,0.8006163106392032,0,1,1,0,0
24,0,0,1,0,0,1,0,0,0,1,1,0.7588434341651946,149.9378,0.7348286889003447,0,0,0,1,0
12,0,0,1,0,1,1,0,0,1,1,0,0.9307063681404869,232.6228,0.8570373088474643,1,0,0,1,0
1,1,0,1,1,1,1,0,1,1,0,1,0.9059895483352713,187.4673,0.9140830964803267,0,0,0,1,0
24,0,0,1,0,0,0,1,0,1,0,0,0.7204267070801593,129.9621,0.7025549927760381,0,0,0,0,0
1,0,1,1,1,1,0,1,0,1,1,1,0.5872636026864317,235.1555,0.6401521869500675,0,0,0,1,0
24,0,0,1,1,0,0,0,0,0,1,0,0.6281000814582222,159.9476,0.6421689226952073,0,0,1,0,0
1,0,0,1,1,0,1,1,1,0,1,0,0.8087727144150724,227.4754,0.724165255965894,1,0,0,1,0
1,0,1,0,1,0,1,0,0,1,0,1,0.9937223077747168,192.4404,0.883366731864706,1,0,0,0,1
1,0,0,1,1,0,0,0,1,1,1,1,0.9865161520384272,252.624,0.9005066252986731,1,0,1,0,0
12,1,1,1,1,1,1,1,0,0,0,0,0.9263736323204659,162.497,0.8593976154718449,0,0,0,0,0
24,1,1,1,1,0,0,1,0,0,0,1,0.7958767618865913,125.0073,0.6726299372100296,0,1,0,0,0
12,1,0,1,0,0,0,0,1,1,0,0,0.8536213612048434,149.9483,0.7362233801440115,1,0,0,0,1
24,0,1,1,0,0,0,1,0,0,0,1,0.943790210584575,92.5018,0.8038444020647529,0,1,0,1,0
1,0,0,1,1,1,0,0,0,1,0,1,0.9776847626168369,139.9861,0.8493906832204582,0,1,1,0,0
1,0,0,1,0,1,0,0,0,0,1,0,0.9482649201939005,129.9598,0.882468901549624,0,0,1,0,0
12,1,0,1,1,0,1,0,0,1,0,1,0.7565952341405155,172.4404,0.7244553029859234,0,0,0,0,0
12,1,1,1,0,0,1,0,0,0,0,0,0.5371646017856495,134.9509,0.44338540497933143,1,0,1,0,0
1,0,0,1,0,0,0,1,1,1,0,1,0.7956925339933274,142.4713,0.75932079767865,0,0,0,0,0
12,0,0,1,0,0,1,0,0,1,0,1,0.8342492630094822,127.4586,0.7481155756894624,0,1,0,1,0
1,0,1,1,1,0,0,0,0,1,0,1,0.6556821520529407,169.9447,0.5800550581524422,1,0,0,1,0
12,1,0,1,1,0,1,0,1,1,1,1,0.9397448026714796,275.1198,0.855882183254317,1,0,0,1,0
24,1,0,1,1,1,1,1,0,1,1,0,0.8584215682616713,277.6513,0.8267935806141171,1,0,0,1,0
24,0,0,1,1,0,1,1,0,0,0,0,0.9478522384452283,179.9794,0.8156005752748438,1,0,1,0,0
12,0,0,1,0,0,0,0,0,0,1,1,0.9761229100874755,147.4421,0.8443933644717648,1,0,0,1,0
1,1,0,0,1,0,0,1,1,0,0,1,0.5140949877997937,149.9928,0.49396471729886665,0,0,0,0,0
1,0,0,1,1,0,0,0,0,1,0,1,0.8358394257884965,169.9447,0.7045458536512337,1,0,0,0,1
1,0,0,1,0,0,0,0,1,0,1,1,0.7938625087508355,159.9512,0.705363550173476,1,0,0,0,1
1,0,0,1,0,1,1,0,0,1,0,0,0.7958511277301892,142.4526,0.7538006458939825,0,0,0,1,0
24,0,1,1,1,0,1,0,1,0,1,1,0.587007965357476,214.9525,0.5364054581943576,1,0,0,1,0
1,0,1,1,0,0,1,0,1,0,0,1,0.9076511205499774,147.4601,0.7665824755374213,1,0,0,1,0
12,0,0,0,1,0,0,0,1,1,0,1,0.8754937755785096,149.9776,0.7513928000110501,0,1,0,1,0
1,0,0,1,1,0,0,1,1,0,0,1,0.9099084756305144,149.9928,0.8555669241781784,0,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,0.9817021419743058,114.9509,0.8859129417777191,0,0,0,0,0
24,0,0,1,1,0,1,0,0,0,1,0,0.9916494622814703,202.4433,0.8917273417826453,1,0,1,0,0
12,0,0,1,0,0,0,1,1,1,1,0,0.7129363220712346,232.6415,0.6511846669744558,1,0,1,0,0
24,0,1,1,0,0,0,1,0,1,0,0,0.93528840317387,117.4858,0.7985834369049963,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,1,1,0.9807010014044889,127.475,0.8409585546616701,0,1,1,0,0
1,1,0,1,1,1,1,0,0,1,1,1,0.9808967787528353,265.1283,0.9063578565918965,1,0,0,0,1
24,0,0,1,1,1,0,1,1,1,1,1,0.8561671709684114,247.6647,0.8497456078922232,0,0,1,0,0
1,1,0,1,0,1,1,1,0,0,1,0,0.9231403482854745,152.5022,0.8248588240314859,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0.8741203763528081,124.9781,0.7301133674532928,1,0,1,0,0
1,0,1,1,1,1,1,1,0,0,1,1,0.9750700786638147,197.484,0.9580902957824633,0,0,0,0,0
1,0,0,0,1,1,1,1,0,0,0,1,0.8741067141925278,150.0208,0.7939694157436912,0,1,0,0,1
1,1,0,1,0,0,1,1,1,1,1,1,0.7790889246894015,255.1372,0.7491097357576745,1,0,0,0,0
1,0,0,1,1,1,0,0,0,1,1,1,0.7703769735350037,210.1563,0.7246386798144104,0,1,0,1,0
1,0,1,1,1,0,0,0,0,1,1,1,0.9155229192706446,240.1149,0.8283640753028577,1,0,0,0,1
1,1,0,1,1,0,0,1,0,0,1,1,0.8362673190145944,172.4705,0.8473483741699627,0,0,0,0,0
24,1,0,1,1,1,1,0,0,0,0,1,0.9182922532441591,149.9741,0.8540701670288202,0,0,0,0,0
1,1,0,1,1,0,0,1,0,0,1,1,0.6568561119079527,159.9942,0.5663292522437284,0,1,0,0,1
12,0,0,1,1,1,1,1,1,1,1,1,0.7562652295885908,257.6841,0.7344129559853522,0,1,0,0,0
24,0,1,1,1,0,1,0,0,1,0,1,0.8740113607645923,172.4404,0.8292104207465701,0,0,0,0,0
24,1,1,1,0,1,0,0,1,1,0,1,0.7574787674543115,132.466,0.7133186178320449,0,0,0,1,0
12,1,1,1,0,0,1,1,1,0,0,1,0.7659812791000827,159.983,0.6454295626778682,1,0,0,1,0
1,0,1,1,1,1,0,0,0,0,1,1,0.6536090248656677,149.989,0.5891245881609092,0,1,0,0,0
24,1,0,1,1,1,1,1,0,1,0,0,0.9077984465257833,187.4811,0.8879301467185207,0,0,0,0,1
1,0,0,1,0,0,0,1,0,0,1,1,0.996787561322962,127.4887,0.8490084792330618,0,1,1,0,0
1,1,0,1,0,0,0,1,1,0,0,1,0.9599364896366445,137.4872,0.7973789098348495,1,0,1,0,0
12,0,0,0,1,0,1,0,0,0,0,1,0.7559298728501646,167.4564,0.641418707675001,1,0,0,1,0
1,1,1,1,1,0,1,0,0,0,1,1,0.7111133391794028,202.4433,0.6647831142471301,1,0,0,0,0
24,1,1,1,1,0,0,0,1,0,0,0,0.845906606903893,157.4698,0.7216920883659467,1,0,0,0,0
24,1,0,1,0,1,1,0,0,0,0,1,0.7980320028825593,117.4686,0.7373471027542391,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,1,1,0.7341970378665784,182.4653,0.6719828155854665,1,0,1,0,0
1,0,1,1,0,0,1,0,0,1,0,1,0.9788218205543907,139.9349,0.9376255458144994,0,0,0,0,0
1,1,0,1,0,0,1,1,0,1,0,0,0.6961500341911899,172.4579,0.6250471222798265,1,0,0,1,0
1,1,0,0,0,1,0,1,0,0,0,1,0.8132651707480608,127.4958,0.6776614945340483,1,0,0,1,0
1,1,0,1,1,1,1,1,0,0,0,1,0.7275587772875063,182.497,0.6408264516721668,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0.7466580548183015,79.97886,0.632572682289782,0,1,0,1,0
12,1,0,1,0,0,0,1,1,1,0,1,0.914844459208066,142.4713,0.8748452746488574,0,0,0,0,1
1,1,1,0,0,0,1,0,0,1,0,1,0.8735158609721589,139.9349,0.8374086645491161,0,0,1,0,0
12,1,0,1,0,1,0,0,1,1,0,1,0.9860303706899047,132.466,0.9120620595845731,0,0,0,1,0
1,0,1,1,0,0,0,1,0,0,0,1,0.9862431905268481,104.9781,0.8915168294242943,0,0,0,1,0
12,0,0,0,1,0,1,1,0,1,1,0,0.5888208072643576,255.1336,0.6609990613734792,0,0,1,0,0
1,0,0,1,0,0,1,1,0,1,0,1,0.8613161152299196,172.4579,0.7796618853185763,1,0,0,0,0
1,1,0,0,1,1,1,1,1,0,1,0,0.7027828017367472,229.9931,0.6412439628472844,1,0,1,0,0
24,0,0,1,0,0,0,0,1,0,1,1,0.7915699419169988,159.9512,0.6868917993050028,1,0,1,0,0
24,1,0,1,1,1,0,0,0,0,1,1,0.9012490604120399,162.4653,0.8638839695787817,0,0,0,1,0
24,1,0,1,0,0,0,1,1,0,0,0,0.8356105493920485,137.4872,0.6969151946697787,1,0,0,0,1
12,1,0,0,1,0,0,0,0,0,1,0,0.8939630444192666,159.9476,0.839317689761998,0,0,1,0,0
1,0,1,1,1,0,0,0,1,0,1,1,0.8333440392556536,172.4567,0.7707308408513002,0,0,1,0,0
12,1,0,1,1,1,0,0,0,0,1,0,0.968573791874047,162.4653,0.9200480730244462,0,0,0,0,1
12,1,0,1,1,0,0,0,0,0,0,1,0.8935924759275405,112.4844,0.7574873569454682,0,1,1,0,0
1,0,0,1,1,1,1,1,0,1,0,0,0.9860496667307129,187.4811,0.9405938453441673,0,0,0,0,1
24,0,0,1,1,0,1,0,1,1,1,1,0.942686251695123,255.1198,0.9259757746433481,0,0,0,1,0
1,1,1,1,1,1,0,0,1,1,1,0,0.7256087503897691,235.1417,0.7579385021388718,0,0,0,0,0
1,1,0,1,0,1,1,1,0,0,1,0,0.9648659942515889,184.9785,0.8904246395896999,1,0,0,1,0
24,1,0,1,0,0,1,1,1,1,0,1,0.6037855207227023,152.4907,0.5479012026818318,0,1,1,0,0
1,0,0,1,1,0,0,0,0,1,0,0,0.8936328990203286,149.9447,0.8478056063417769,0,0,0,0,1
24,0,0,1,0,0,1,1,1,0,0,1,0.8891119915906739,139.983,0.8130188412817754,0,0,0,0,0
1,0,0,1,0,0,0,0,1,1,0,0,0.8564508368529938,129.9483,0.8330834957151743,0,0,0,1,0
1,0,0,1,0,0,1,1,0,0,0,1,0.8270025433333914,147.4738,0.6875417705150257,1,0,1,0,0
1,1,0,1,0,1,0,1,1,1,0,1,0.9240606426697153,144.9889,0.8913592466487263,0,0,0,0,0
12,0,0,1,0,1,1,0,0,0,0,0,0.8433093879805075,137.4686,0.7302792068445446,1,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,1,0.6540780454196198,129.9483,0.62409431496973,0,0,0,1,0
12,0,0,1,0,0,1,0,0,0,0,1,0.8598200382557221,114.9509,0.7994686010790069,0,0,0,1,0
1,1,0,1,0,1,0,1,0,1,0,0,0.8670587296520605,132.4798,0.8102826142650937,0,0,0,1,0
1,0,0,1,0,1,0,1,0,1,1,1,0.9162198302919522,222.65,0.8322020579770671,1,0,0,0,0
12,0,0,1,0,1,0,1,0,0,0,1,0.8697582035070285,107.4958,0.815326474624716,0,0,0,0,1
12,1,0,1,1,0,1,0,0,0,0,0,0.7907003524575095,134.9801,0.692349649730486,0,1,0,0,0
24,1,0,1,0,0,0,0,0,0,0,1,0.9855937449489884,112.4551,0.8033476857786531,1,0,0,0,0
12,0,0,0,1,0,0,0,0,0,1,0,0.708078931127048,159.9476,0.6813272611252668,0,0,0,0,1
24,0,1,1,1,0,1,1,1,1,1,0,0.9401943863376101,267.6427,0.9363316138394272,0,0,0,1,0
1,1,0,1,0,0,0,0,0,1,1,0,0.7224503969657995,175.1331,0.6627589122082747,0,1,0,1,0
24,0,0,1,0,0,1,0,0,0,0,1,0.7564504434109472,114.9509,0.6880380465910754,0,0,1,0,0
24,0,0,1,0,0,0,1,0,1,0,1,0.8555156126853539,149.9621,0.7652540719598417,1,0,0,1,0
1,0,0,1,1,0,1,0,0,1,1,1,0.9031241566987552,262.6106,0.8375711975816517,1,0,0,0,1
12,0,0,1,0,1,1,1,1,1,1,0,0.7573203145644629,225.1786,0.7277211646622385,0,1,0,0,0
1,1,0,1,1,0,0,1,0,1,1,0,0.9745072539990722,232.6378,0.9394996032426084,0,0,0,0,1
12,1,0,1,0,1,1,1,0,0,0,1,0.8493942606447215,129.9915,0.8018512431874333,0,0,1,0,0
12,1,0,1,0,0,1,0,0,1,0,1,0.8772864763625037,139.9349,0.8380423359932353,0,0,0,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0.819187928500083,114.9728,0.6768409361467279,1,0,1,0,0
1,0,0,1,0,0,1,1,1,0,0,1,0.813907151434221,139.983,0.7719803910004642,0,0,0,0,1
12,0,0,1,1,1,1,0,0,1,1,1,0.9113848340228641,265.1283,0.8475161381772595,1,0,0,1,0
24,0,1,1,1,0,1,0,1,1,0,0,0.8796548188894413,184.9496,0.8576369290518356,0,0,0,0,1
12,1,0,1,1,0,0,0,0,1,0,0,0.9494478942577572,169.9447,0.8304461820262733,1,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,1,0.9752138834642906,172.4624,0.9037343561889075,1,0,0,0,1
12,0,0,1,1,1,0,0,1,1,1,1,0.7792528706127649,235.1417,0.7832257958999107,0,0,0,1,0
24,0,0,1,0,0,0,0,0,0,1,1,0.7982170758579025,114.9658,0.6803781921023335,0,1,0,0,0
12,0,0,1,1,1,0,1,1,1,1,1,0.8426443083841827,247.6647,0.84400923829569,0,0,0,1,0
1,1,0,1,0,0,0,1,0,0,1,1,0.9685370308036021,127.4887,0.8594759658642543,0,1,0,1,0
1,0,0,1,0,0,0,0,0,0,1,1,0.924406140393092,127.4421,0.8465804605068297,0,0,1,0,0
1,0,0,1,0,0,0,0,0,1,0,1,0.9766744669911621,137.4392,0.8350301746652307,1,0,0,0,1
24,0,0,1,0,0,1,0,0,0,0,0,0.8557340664028252,102.4746,0.7256239829934871,0,1,0,0,0
